region,state,order_date,category,product_name,Total_Sales,Total_Profit,Quantity_Sold,Discount_Avg,Discount_Amount,Profit_Margin,Shipping_Time
East,Rhode Island,2021-10-23,Furniture,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,50.56,2,0.0,0.0,0.23998481108790584,1.0
East,Rhode Island,2021-10-23,Furniture,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,14.7,4,0.0,0.0,0.42,1.0
East,Rhode Island,2021-10-23,Furniture,KI Adjustable-Height Table,240.74,-13.76,4,0.3,72.222,-0.057157098944919826,1.0
East,Rhode Island,2021-10-23,Furniture,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.9,-127.58,3,0.3,191.36999999999998,-0.2,1.0
East,Rhode Island,2021-10-23,Office Supplies,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22,0.67,1,0.0,0.0,0.3018018018018018,1.0
East,Rhode Island,2021-10-23,Office Supplies,"Wirebound Message Book, 4 per Page",43.44,21.29,8,0.0,0.0,0.4901012891344383,1.0
East,Rhode Island,2021-12-08,Office Supplies,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74,160.04,6,0.0,0.0,0.2700003374160677,2.0
East,Rhode Island,2021-12-22,Furniture,"Bush Cubix Collection Bookcases, Fully Assembled",220.98,50.83,1,0.0,0.0,0.2300208163634718,5.0
East,Rhode Island,2021-12-22,Office Supplies,Premier Electric Letter Opener,695.16,34.76,6,0.0,0.0,0.050002877035502616,5.0
East,Vermont,2019-11-07,Furniture,Safco Contoured Stacking Chairs,715.2,178.8,3,0.0,0.0,0.25,2.0
East,Vermont,2019-11-08,Furniture,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,1013.13,5,0.0,0.0,0.23000068105972896,4.0
East,Vermont,2020-01-23,Office Supplies,4009 Highlighters,8.04,2.73,6,0.0,0.0,0.3395522388059702,4.0
East,Vermont,2020-01-23,Office Supplies,Iceberg Mobile Mega Data/Printer Cart,1564.29,406.72,13,0.0,0.0,0.26000294063121293,4.0
East,Vermont,2020-01-23,Technology,Logitech Wireless Marathon Mouse M705,99.98,42.99,2,0.0,0.0,0.4299859971994399,4.0
East,Vermont,2020-04-06,Technology,Nortel Meridian M5316 Digital phone,1294.75,336.64,5,0.0,0.0,0.26000386174937246,4.0
East,Vermont,2021-01-19,Office Supplies,Avanti 4.4 Cu. Ft. Refrigerator,542.94,152.02,3,0.0,0.0,0.27999410616274356,4.0
East,Vermont,2021-01-19,Office Supplies,Poly String Tie Envelopes,2.04,0.96,1,0.0,0.0,0.47058823529411764,4.0
East,Vermont,2021-01-19,Office Supplies,Xerox 1881,12.28,5.77,1,0.0,0.0,0.46986970684039087,4.0
East,Vermont,2021-01-19,Office Supplies,Xerox 191,79.92,37.56,4,0.0,0.0,0.46996996996997,4.0
East,Vermont,2021-12-05,Technology,Logitech ClearChat Comfort/USB Headset H390,205.03,67.66,7,0.0,0.0,0.3300004877335024,5.0
East,West Virginia,2021-06-21,Office Supplies,Ibico Standard Transparent Covers,82.4,40.38,5,0.0,0.0,0.4900485436893204,4.0
East,West Virginia,2021-06-21,Office Supplies,Xerox 1908,447.84,219.44,8,0.0,0.0,0.48999642729546267,4.0
East,West Virginia,2021-06-21,Office Supplies,Zipper Ring Binder Pockets,6.24,3.06,2,0.0,0.0,0.49038461538461536,4.0
East,West Virginia,2021-10-12,Furniture,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.34,-76.95,3,0.3,202.002,-0.11428104672230968,0.0
South,Alabama,2018-04-07,Furniture,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2.78,2,0.0,0.0,0.3102678571428571,3.0
South,Alabama,2018-04-08,Furniture,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,316.14,8,0.0,0.0,0.2600006579380222,4.0
South,Alabama,2018-05-22,Technology,Nortel Networks T7316 E Nt8 B27,135.98,34.0,2,0.0,0.0,0.250036770113252,7.0
South,Alabama,2018-05-22,Technology,Plantronics Encore H101 Dual Earpieces Headset,44.95,12.59,1,0.0,0.0,0.2800889877641824,7.0
South,Alabama,2018-10-18,Furniture,"Global Wood Trimmed Manager's Task Chair, Khaki",545.88,70.96,6,0.0,0.0,0.12999193962042938,2.0
South,Alabama,2018-10-18,Office Supplies,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,11.04,3,0.0,0.0,0.040004348298728114,2.0
South,Alabama,2018-10-18,Technology,Avaya IP Phone 1140E VoIP phone,1394.95,362.69,5,0.0,0.0,0.2600021506147174,2.0
South,Alabama,2018-11-28,Office Supplies,Newell 331,14.67,3.96,3,0.0,0.0,0.26993865030674846,6.0
South,Alabama,2018-12-19,Furniture,High-Back Leather Manager's Chair,1819.86,163.79,14,0.0,0.0,0.09000142868132714,2.0
South,Alabama,2018-12-19,Office Supplies,Acme Stainless Steel Office Snips,7.27,1.96,1,0.0,0.0,0.2696011004126548,2.0
South,Alabama,2018-12-19,Office Supplies,Canvas Sectional Post Binders,152.76,74.85,6,0.0,0.0,0.48998428908091124,2.0
South,Alabama,2018-12-27,Office Supplies,Xerox 1983,23.92,11.72,4,0.0,0.0,0.4899665551839465,7.0
South,Alabama,2018-12-27,Technology,Enermax Acrylux Wireless Keyboard,498.0,184.26,5,0.0,0.0,0.37,7.0
South,Alabama,2019-03-16,Office Supplies,Colored Envelopes,7.38,3.39,2,0.0,0.0,0.45934959349593496,3.0
South,Alabama,2019-03-16,Office Supplies,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,240.86,5,0.0,0.0,0.4900010171905198,3.0
South,Alabama,2019-03-22,Office Supplies,Newell 316,19.56,5.48,4,0.0,0.0,0.2801635991820041,5.0
South,Alabama,2019-06-13,Office Supplies,Avery Heavy-Duty EZD View Binder with Locking Rings,19.14,8.8,3,0.0,0.0,0.4597701149425288,6.0
South,Alabama,2019-06-13,Office Supplies,Newell 31,24.78,6.94,6,0.0,0.0,0.2800645682001614,6.0
South,Alabama,2019-06-13,Office Supplies,Xerox 204,32.4,15.55,5,0.0,0.0,0.4799382716049383,6.0
South,Alabama,2019-06-13,Technology,Brother DCP1000 Digital 3 in 1 Multifunction Machine,899.97,314.99,3,0.0,0.0,0.35000055557407467,6.0
South,Alabama,2019-07-25,Furniture,"Bevis Round Conference Table Top, X-Base",358.58,39.44,2,0.0,0.0,0.1099894026437615,4.0
South,Alabama,2019-07-25,Office Supplies,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",98.46,49.23,9,0.0,0.0,0.5,4.0
South,Alabama,2019-09-08,Furniture,Acrylic Self-Standing Desk Frames,21.36,8.12,8,0.0,0.0,0.3801498127340824,6.0
South,Alabama,2019-09-15,Furniture,Bretford CR8500 Series Meeting Room Furniture,801.96,200.49,2,0.0,0.0,0.25,4.0
South,Alabama,2019-09-15,Furniture,"Global Manager's Adjustable Task Chair, Storm",1056.86,306.49,7,0.0,0.0,0.2900005677194709,4.0
South,Alabama,2019-09-15,Technology,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,59.97,0.0,3,0.0,0.0,0.0,4.0
South,Alabama,2020-05-23,Office Supplies,Xerox 1949,4.98,2.44,1,0.0,0.0,0.48995983935742965,4.0
South,Alabama,2020-05-29,Office Supplies,Presstex Flexible Ring Binders,22.75,11.38,5,0.0,0.0,0.5002197802197803,3.0
South,Alabama,2020-05-29,Technology,Panasonic KX-TG9471B,979.95,274.39,5,0.0,0.0,0.28000408184091025,3.0
South,Alabama,2020-06-12,Office Supplies,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,56.2,1,0.0,0.0,0.2699846272098386,3.0
South,Alabama,2020-06-12,Office Supplies,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,8.04,3,0.0,0.0,0.48028673835125446,3.0
South,Alabama,2020-07-14,Technology,HP Standard 104 key PS/2 Keyboard,29.0,7.25,2,0.0,0.0,0.25,0.0
South,Alabama,2020-08-05,Office Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,59.12,7,0.0,0.0,0.3000253742704897,6.0
South,Alabama,2020-09-18,Furniture,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,84.24,1,0.0,0.0,0.24001367599293405,5.0
South,Alabama,2020-09-18,Office Supplies,Southworth Parchment Paper & Envelopes,13.08,6.02,2,0.0,0.0,0.4602446483180428,5.0
South,Alabama,2020-09-18,Office Supplies,Tennsco Double-Tier Lockers,900.08,117.01,4,0.0,0.0,0.1299995555950582,5.0
South,Alabama,2020-09-29,Office Supplies,Premium Transparent Presentation Covers by GBC,62.94,30.21,3,0.0,0.0,0.47998093422306964,4.0
South,Alabama,2020-09-29,Office Supplies,"Sanford Colorific Colored Pencils, 12/Box",25.92,7.78,9,0.0,0.0,0.3001543209876543,4.0
South,Alabama,2020-09-29,Technology,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,209.97,71.39,3,0.0,0.0,0.3400009525170262,4.0
South,Alabama,2020-11-18,Technology,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,527.98,4,0.0,0.0,0.39999696960513953,3.0
South,Alabama,2020-11-25,Office Supplies,Sterilite Officeware Hinged File Box,73.36,19.81,7,0.0,0.0,0.27003816793893126,5.0
South,Alabama,2020-11-26,Office Supplies,Easy-staple paper,70.98,34.78,7,0.0,0.0,0.4899971823048746,3.0
South,Alabama,2020-11-26,Office Supplies,Surelock Post Binders,91.68,45.84,3,0.0,0.0,0.5,3.0
South,Alabama,2020-11-26,Office Supplies,Wilson Jones DublLock D-Ring Binders,33.75,16.88,5,0.0,0.0,0.5001481481481481,3.0
South,Alabama,2020-11-26,Technology,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.0,1459.2,8,0.0,0.0,0.48000000000000004,3.0
South,Alabama,2021-01-06,Office Supplies,Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.74,15.52,7,0.0,0.0,0.4599881446354475,7.0
South,Alabama,2021-01-26,Office Supplies,Avery Poly Binder Pockets,7.16,3.44,2,0.0,0.0,0.48044692737430167,5.0
South,Alabama,2021-01-26,Office Supplies,Newell 311,15.47,4.18,7,0.0,0.0,0.27020038784744665,5.0
South,Alabama,2021-04-02,Office Supplies,Avery 499,14.94,6.87,3,0.0,0.0,0.4598393574297189,4.0
South,Alabama,2021-04-16,Office Supplies,Compact Automatic Electric Letter Opener,477.24,9.54,4,0.0,0.0,0.019989942167462908,2.0
South,Alabama,2021-04-16,Technology,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98,1.56,2,0.0,0.0,0.06004618937644342,2.0
South,Alabama,2021-05-19,Office Supplies,Wilson Jones Four-Pocket Poly Binders,26.16,12.82,4,0.0,0.0,0.4900611620795107,4.0
South,Alabama,2021-06-04,Office Supplies,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",12.48,5.62,2,0.0,0.0,0.45032051282051283,4.0
South,Alabama,2021-06-11,Office Supplies,"OIC #2 Pencils, Medium Soft",3.76,1.09,2,0.0,0.0,0.28989361702127664,4.0
South,Alabama,2021-10-02,Furniture,"Master Caster Door Stop, Gray",10.16,3.45,2,0.0,0.0,0.3395669291338583,4.0
South,Alabama,2021-11-13,Technology,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92,23.99,8,0.0,0.0,0.09999166388796266,7.0
South,Alabama,2021-12-22,Furniture,"Situations Contoured Folding Chairs, 4/Set",141.96,35.49,2,0.0,0.0,0.25,4.0
South,Alabama,2021-12-25,Office Supplies,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,46.12,2,0.0,0.0,0.4800166527893422,4.0
South,Alabama,2021-12-25,Office Supplies,Assorted Color Push Pins,3.62,1.19,2,0.0,0.0,0.3287292817679558,4.0
South,Alabama,2021-12-25,Office Supplies,Xerox 1915,629.1,301.97,6,0.0,0.0,0.48000317914481005,4.0
South,Alabama,2021-12-25,Technology,AT&T 17929 Lendline Telephone,90.48,23.52,2,0.0,0.0,0.259946949602122,4.0
South,Arkansas,2018-01-20,Furniture,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",38.6,11.58,4,0.0,0.0,0.3,6.0
South,Arkansas,2018-01-20,Furniture,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1067.94,224.27,3,0.0,0.0,0.21000243459370377,6.0
South,Arkansas,2018-01-20,Office Supplies,Newell 327,6.63,1.79,3,0.0,0.0,0.26998491704374056,6.0
South,Arkansas,2018-01-20,Office Supplies,Newell 351,22.96,6.66,7,0.0,0.0,0.29006968641114983,6.0
South,Arkansas,2018-01-20,Office Supplies,Staple envelope,23.34,10.97,3,0.0,0.0,0.47000856898029136,6.0
South,Arkansas,2018-01-20,Technology,Apple iPhone 5C,699.93,181.98,7,0.0,0.0,0.25999742831426,6.0
South,Arkansas,2018-06-01,Furniture,3M Hangers With Command Adhesive,22.2,9.1,6,0.0,0.0,0.4099099099099099,5.0
South,Arkansas,2018-06-01,Technology,Adtran 1202752G1,881.93,229.3,7,0.0,0.0,0.2599979590216911,5.0
South,Arkansas,2018-08-17,Office Supplies,Avery Non-Stick Binders,17.96,8.26,4,0.0,0.0,0.4599109131403118,4.0
South,Arkansas,2018-08-17,Office Supplies,Colored Push Pins,12.67,4.56,7,0.0,0.0,0.3599052880820836,4.0
South,Arkansas,2018-08-17,Office Supplies,Xerox 1929,114.2,52.53,5,0.0,0.0,0.45998248686514887,4.0
South,Arkansas,2018-08-17,Technology,Logitech Gaming G510s - Keyboard,339.96,122.39,4,0.0,0.0,0.3600129426991411,4.0
South,Arkansas,2018-08-19,Furniture,"Hon Metal Bookcases, Gray",638.82,172.48,9,0.0,0.0,0.2699978084593469,7.0
South,Arkansas,2018-09-02,Office Supplies,GBC DocuBind TL300 Electric Binding System,1793.98,843.17,2,0.0,0.0,0.4699996655481109,5.0
South,Arkansas,2018-10-11,Furniture,Eldon Pizzaz Desk Accessories,8.92,3.92,4,0.0,0.0,0.43946188340807174,4.0
South,Arkansas,2018-10-11,Office Supplies,Self-Adhesive Address Labels for Typewriters by Universal,7.31,3.44,1,0.0,0.0,0.47058823529411764,4.0
South,Arkansas,2018-10-18,Furniture,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,145.28,6,0.0,0.0,0.23999735685730333,4.0
South,Arkansas,2019-02-20,Technology,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,29.99,3.0,1,0.0,0.0,0.10003334444814939,5.0
South,Arkansas,2019-11-01,Furniture,"Iceberg OfficeWorks 42"" Round Tables",301.96,45.29,2,0.0,0.0,0.149986753212346,7.0
South,Arkansas,2019-11-27,Office Supplies,Zipper Ring Binder Pockets,6.24,3.06,2,0.0,0.0,0.49038461538461536,4.0
South,Arkansas,2019-12-27,Office Supplies,"Strathmore #10 Envelopes, Ultimate White",105.42,51.66,2,0.0,0.0,0.49003984063745015,4.0
South,Arkansas,2020-04-08,Furniture,Eldon Radial Chair Mat for Low to Medium Pile Carpets,159.92,31.98,4,0.0,0.0,0.1999749874937469,7.0
South,Arkansas,2020-04-08,Office Supplies,Advantus Plastic Paper Clips,30.0,14.4,6,0.0,0.0,0.48000000000000004,7.0
South,Arkansas,2020-04-08,Office Supplies,Xerox 1993,25.92,12.7,4,0.0,0.0,0.4899691358024691,7.0
South,Arkansas,2020-05-01,Office Supplies,DIXON Ticonderoga Erasable Checking Pencils,11.16,4.35,2,0.0,0.0,0.3897849462365591,3.0
South,Arkansas,2020-05-01,Office Supplies,Xerox 1914,109.92,53.86,2,0.0,0.0,0.4899927219796215,3.0
South,Arkansas,2020-05-01,Office Supplies,Xerox 1994,19.44,9.33,3,0.0,0.0,0.47993827160493824,3.0
South,Arkansas,2020-06-06,Office Supplies,Avery Binder Labels,11.67,5.6,3,0.0,0.0,0.47986289631533846,1.0
South,Arkansas,2020-06-06,Office Supplies,Trimflex Flexible Post Binders,64.14,30.79,3,0.0,0.0,0.48004365450576864,1.0
South,Arkansas,2020-06-06,Office Supplies,Xerox 191,59.94,28.17,3,0.0,0.0,0.46996996996997004,1.0
South,Arkansas,2020-06-06,Office Supplies,Xerox 230,12.96,6.22,2,0.0,0.0,0.47993827160493824,1.0
South,Arkansas,2020-06-06,Technology,Kingston Digital DataTraveler 16GB USB 2.0,26.85,5.1,3,0.0,0.0,0.18994413407821226,1.0
South,Arkansas,2020-06-06,Technology,Logitech Trackman Marble Mouse,179.94,75.57,6,0.0,0.0,0.41997332444148044,1.0
South,Arkansas,2020-06-06,Technology,Plantronics S12 Corded Telephone Headset System,323.37,129.35,3,0.0,0.0,0.4000061848656338,1.0
South,Arkansas,2020-09-04,Office Supplies,Xerox 1886,239.5,114.96,5,0.0,0.0,0.48,5.0
South,Arkansas,2020-11-25,Technology,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,17.99,2,0.0,0.0,0.29993331110370125,3.0
South,Arkansas,2020-12-15,Office Supplies,Xerox 1958,19.44,9.33,3,0.0,0.0,0.47993827160493824,4.0
South,Arkansas,2020-12-25,Furniture,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85,137.54,5,0.0,0.0,0.39999999999999997,4.0
South,Arkansas,2020-12-25,Office Supplies,Newell 327,19.89,5.37,9,0.0,0.0,0.26998491704374056,4.0
South,Arkansas,2020-12-25,Office Supplies,Xerox 1906,106.32,49.97,3,0.0,0.0,0.4699962377727615,4.0
South,Arkansas,2020-12-25,Technology,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98,171.99,2,0.0,0.0,0.4299964998249913,4.0
South,Arkansas,2021-03-12,Office Supplies,Avery Non-Stick Binders,40.41,18.59,9,0.0,0.0,0.4600346448898788,5.0
South,Arkansas,2021-05-01,Technology,"Maxell 74 Minute CDR, 10/Pack",48.9,18.09,5,0.0,0.0,0.3699386503067485,4.0
South,Arkansas,2021-06-04,Office Supplies,GBC VeloBind Cover Sets,108.08,54.04,7,0.0,0.0,0.5,0.0
South,Arkansas,2021-06-04,Office Supplies,Insertable Tab Indexes For Data Binders,9.54,4.39,3,0.0,0.0,0.46016771488469604,0.0
South,Arkansas,2021-09-22,Office Supplies,Ibico EB-19 Dual Function Manual Binding System,691.96,318.3,4,0.0,0.0,0.4599976877276143,1.0
South,Arkansas,2021-09-22,Technology,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,15.38,5,0.0,0.0,0.4400572246065808,1.0
South,Arkansas,2021-09-23,Office Supplies,Xerox 225,12.96,6.22,2,0.0,0.0,0.47993827160493824,2.0
South,Arkansas,2021-09-23,Technology,Microsoft Wireless Mobile Mouse 4000,199.95,63.98,5,0.0,0.0,0.3199799949987497,2.0
South,Arkansas,2021-10-20,Office Supplies,Binding Machine Supplies,145.85,70.01,5,0.0,0.0,0.4800137127185465,7.0
South,Arkansas,2021-10-20,Office Supplies,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4.14,4,0.0,0.0,0.30988023952095806,7.0
South,Arkansas,2021-10-20,Office Supplies,Xerox 1884,39.96,18.78,2,0.0,0.0,0.46996996996997,7.0
South,Arkansas,2021-11-04,Office Supplies,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.3,1.42,2,0.0,0.0,0.3302325581395349,4.0
South,Arkansas,2021-12-14,Technology,Kingston Digital DataTraveler 16GB USB 2.0,44.75,8.5,5,0.0,0.0,0.18994413407821228,6.0
South,Arkansas,2021-12-14,Technology,Microsoft Sculpt Comfort Mouse,159.8,70.31,4,0.0,0.0,0.43998748435544427,6.0
South,Arkansas,2021-12-23,Office Supplies,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.96,14.72,4,0.0,0.0,0.04000434829872813,5.0
South,Arkansas,2021-12-23,Office Supplies,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",44.96,20.68,2,0.0,0.0,0.4599644128113879,5.0
South,Arkansas,2021-12-23,Office Supplies,"Personal Filing Tote with Lid, Black/Gray",62.04,17.37,4,0.0,0.0,0.2799806576402321,5.0
South,Arkansas,2021-12-23,Office Supplies,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,85.98,3,0.0,0.0,0.46999016070842903,5.0
South,Arkansas,2021-12-23,Technology,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,148.49,3,0.0,0.0,0.2999979796755359,5.0
South,Florida,2018-01-21,Furniture,Ultra Door Pull Handle,25.25,4.1,3,0.2,5.050000000000001,0.16237623762376235,2.0
South,Florida,2018-02-02,Office Supplies,Surelock Post Binders,18.34,-12.22,2,0.7,12.838,-0.6663031624863687,7.0
South,Florida,2018-02-02,Technology,AT&T 17929 Lendline Telephone,180.96,13.57,5,0.2,36.192,0.07498894783377542,7.0
South,Florida,2018-03-04,Office Supplies,"BIC Brite Liner Highlighters, Chisel Tip",15.55,2.33,3,0.2,3.1100000000000003,0.14983922829581994,5.0
South,Florida,2018-03-14,Office Supplies,Xerox 1887,91.06,31.87,6,0.2,18.212,0.34998901822973866,4.0
South,Florida,2018-03-15,Furniture,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.7,5.14,3,0.2,9.14,0.11247264770240699,4.0
South,Florida,2018-03-15,Office Supplies,GBC VeloBinder Manual Binding System,43.19,-31.67,4,0.7,30.232999999999997,-0.7332715906459829,4.0
South,Florida,2018-03-15,Office Supplies,"Hot File 7-Pocket, Floor Stand",142.78,17.85,1,0.2,28.556,0.12501750945510576,4.0
South,Florida,2018-03-15,Office Supplies,Insertable Tab Post Binder Dividers,7.22,-5.53,3,0.7,5.053999999999999,-0.7659279778393352,4.0
South,Florida,2018-03-15,Office Supplies,Xerox 1889,131.9,47.82,3,0.2,26.380000000000003,0.36254738438210765,4.0
South,Florida,2018-03-18,Furniture,"Dana Fluorescent Magnifying Lamp, White, 36""",122.35,15.29,3,0.2,24.47,0.12496935022476502,5.0
South,Florida,2018-03-18,Furniture,"Executive Impressions 13"" Clairmont Wall Clock",30.77,8.08,2,0.2,6.154,0.2625934351641209,5.0
South,Florida,2018-03-18,Office Supplies,Avery Fluorescent Highlighter Four-Color Set,8.02,1.0,3,0.2,1.604,0.12468827930174564,5.0
South,Florida,2018-03-18,Office Supplies,Staples,18.94,5.92,3,0.2,3.7880000000000003,0.31256599788806755,5.0
South,Florida,2018-03-18,Office Supplies,Xerox 195,21.38,7.48,4,0.2,4.276,0.34985968194574374,5.0
South,Florida,2018-03-18,Technology,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,-1811.08,6,0.5,11319.24,-0.08000007067612314,5.0
South,Florida,2018-03-18,Technology,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,-16.43,4,0.5,410.65,-0.02000487032752953,5.0
South,Florida,2018-03-19,Furniture,Document Clip Frames,20.02,5.5,3,0.2,4.0040000000000004,0.27472527472527475,2.0
South,Florida,2018-03-19,Furniture,Eldon Wave Desk Accessories,4.99,1.37,3,0.2,0.9980000000000001,0.2745490981963928,2.0
South,Florida,2018-03-19,Office Supplies,Avery 501,11.81,3.99,4,0.2,2.362,0.33784928027095684,2.0
South,Florida,2018-03-19,Office Supplies,"Avery Flip-Chart Easel Binder, Black",33.57,-25.74,5,0.7,23.499,-0.7667560321715817,2.0
South,Florida,2018-03-19,Office Supplies,Crate-A-Files,26.16,1.96,3,0.2,5.232,0.07492354740061162,2.0
South,Florida,2018-03-19,Technology,Cisco 8x8 Inc. 6753i IP Business Phone System,323.98,28.35,3,0.2,64.796,0.08750540156799802,2.0
South,Florida,2018-03-19,Technology,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,53.2,2,0.2,34.048,0.3125,2.0
South,Florida,2018-03-23,Office Supplies,Avery 476,9.91,3.22,3,0.2,1.9820000000000002,0.3249243188698285,3.0
South,Florida,2018-03-31,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.49,98.48,7,0.2,225.098,0.08749966681178864,0.0
South,Florida,2018-03-31,Office Supplies,Avery Hole Reinforcements,1.87,-1.31,1,0.7,1.309,-0.7005347593582888,4.0
